"ITTER107","Territorio","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2015-Q3","T3-2015",360.634,,
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2016","2016",354.227,,
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2016-Q2","T2-2016",355.465,,
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2016-Q1","T1-2016",355.148,,
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2016-Q4","T4-2016",360.957,,
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2016-Q3","T3-2016",345.337,,
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2017","2017",354.803,,
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2017-Q1","T1-2017",358.88,,
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2017-Q2","T2-2017",352.503,,
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2017-Q4","T4-2017",358.355,,
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2017-Q3","T3-2017",349.474,,
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2018","2018",355,,
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2018-Q2","T2-2018",357.887,,
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2018-Q1","T1-2018",354.387,,
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2018-Q4","T4-2018",357.145,,
"ITE2","Umbria","9","totale","Y_GE15","15 anni e più","2018-Q3","T3-2018",350.579,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2013","2013",615.717,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2013-Q1","T1-2013",613.266,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2013-Q2","T2-2013",625.001,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2013-Q4","T4-2013",599.696,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2013-Q3","T3-2013",624.907,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2014","2014",625.324,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2014-Q2","T2-2014",632.016,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2014-Q1","T1-2014",617.321,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2014-Q4","T4-2014",624.237,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2014-Q3","T3-2014",627.722,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2015","2015",624.802,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2015-Q1","T1-2015",616.591,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2015-Q2","T2-2015",628.453,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2015-Q4","T4-2015",620.43,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2015-Q3","T3-2015",633.734,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2016","2016",619.781,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2016-Q2","T2-2016",631.458,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2016-Q1","T1-2016",609.544,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2016-Q4","T4-2016",613.328,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2016-Q3","T3-2016",624.793,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2017","2017",616.319,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2017-Q1","T1-2017",604.108,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2017-Q2","T2-2017",607.029,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2017-Q4","T4-2017",628.924,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2017-Q3","T3-2017",625.215,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2018","2018",638.317,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2018-Q2","T2-2018",648.23,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2018-Q1","T1-2018",627.426,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2018-Q4","T4-2018",647.066,,
"ITE3","Marche","9","totale","Y_GE15","15 anni e più","2018-Q3","T3-2018",630.546,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2013","2013",190.899,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2013-Q1","T1-2013",185.719,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2013-Q2","T2-2013",191.195,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2013-Q4","T4-2013",189.925,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2013-Q3","T3-2013",196.757,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2014","2014",191.675,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2014-Q2","T2-2014",186.813,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2014-Q1","T1-2014",179.451,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2014-Q4","T4-2014",198.25,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2014-Q3","T3-2014",202.186,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2015","2015",189.591,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2015-Q1","T1-2015",177.986,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2015-Q2","T2-2015",192.937,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2015-Q4","T4-2015",192.886,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2015-Q3","T3-2015",194.556,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2016","2016",192.087,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2016-Q2","T2-2016",192.624,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2016-Q1","T1-2016",187.101,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2016-Q4","T4-2016",197.479,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2016-Q3","T3-2016",191.145,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2017","2017",198.777,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2017-Q1","T1-2017",193.399,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2017-Q2","T2-2017",196.923,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2017-Q4","T4-2017",215.969,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2017-Q3","T3-2017",188.819,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2018","2018",203.193,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2018-Q2","T2-2018",203.603,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2018-Q1","T1-2018",191.031,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2018-Q4","T4-2018",202.402,,
"ITF6","Calabria","2","femmine","Y_GE15","15 anni e più","2018-Q3","T3-2018",215.736,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2013","2013",215.5,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2013-Q1","T1-2013",221.191,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2013-Q2","T2-2013",211.701,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2013-Q4","T4-2013",219.054,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2013-Q3","T3-2013",210.052,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2014","2014",214.499,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2014-Q2","T2-2014",219.074,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2014-Q1","T1-2014",215.825,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2014-Q4","T4-2014",209.107,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2014-Q3","T3-2014",213.988,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2015","2015",212.553,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2015-Q1","T1-2015",211.603,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2015-Q2","T2-2015",215.906,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2015-Q4","T4-2015",209.873,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2015-Q3","T3-2015",212.831,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2016","2016",217.66,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2016-Q2","T2-2016",219.373,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2016-Q1","T1-2016",216.863,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2016-Q4","T4-2016",219.08,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2016-Q3","T3-2016",215.323,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2017","2017",222.407,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2017-Q1","T1-2017",220.224,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2017-Q2","T2-2017",220.863,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2017-Q4","T4-2017",222.027,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2017-Q3","T3-2017",226.516,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2018","2018",226.117,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2018-Q2","T2-2018",228.785,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2018-Q1","T1-2018",215.978,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2018-Q4","T4-2018",222.223,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y_GE15","15 anni e più","2018-Q3","T3-2018",237.482,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2013","2013",963.736,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2013-Q1","T1-2013",948.093,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2013-Q2","T2-2013",960.019,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2013-Q4","T4-2013",1004.199,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2013-Q3","T3-2013",942.632,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2014","2014",1011.367,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2014-Q2","T2-2014",994.96,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2014-Q1","T1-2014",1013.942,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2014-Q4","T4-2014",1029.861,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2014-Q3","T3-2014",1006.705,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2015","2015",1005.548,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2015-Q1","T1-2015",1000.294,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2015-Q2","T2-2015",994.664,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2015-Q4","T4-2015",1023.251,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2015-Q3","T3-2015",1003.982,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2016","2016",1018.597,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2016-Q2","T2-2016",1005.055,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2016-Q1","T1-2016",1020.781,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2016-Q4","T4-2016",1025.637,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2016-Q3","T3-2016",1022.915,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2017","2017",1038.674,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2017-Q1","T1-2017",1012.081,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2017-Q2","T2-2017",1048.504,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2017-Q4","T4-2017",1033.946,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2017-Q3","T3-2017",1060.166,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2018","2018",1042.553,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2018-Q2","T2-2018",1069.645,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2018-Q1","T1-2018",1005.252,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2018-Q4","T4-2018",1038.055,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","2018-Q3","T3-2018",1057.26,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2013","2013",178.621,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2013-Q1","T1-2013",175.314,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2013-Q2","T2-2013",179.311,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2013-Q4","T4-2013",179.986,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2013-Q3","T3-2013",179.873,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2014","2014",182.417,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2014-Q2","T2-2014",184.785,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2014-Q1","T1-2014",175.219,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2014-Q4","T4-2014",182.972,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2014-Q3","T3-2014",186.695,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2015","2015",188.818,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2015-Q1","T1-2015",182.03,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2015-Q2","T2-2015",192.366,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2015-Q4","T4-2015",188.882,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2015-Q3","T3-2015",191.992,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2016","2016",192.502,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2016-Q2","T2-2016",192.86,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2016-Q1","T1-2016",186.359,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2016-Q4","T4-2016",197.082,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2016-Q3","T3-2016",193.707,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2017","2017",188.359,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2017-Q1","T1-2017",183.324,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2017-Q2","T2-2017",190.818,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2017-Q4","T4-2017",189.396,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2017-Q3","T3-2017",189.896,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2018","2018",186.971,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2018-Q2","T2-2018",187.754,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2018-Q1","T1-2018",186.284,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2018-Q4","T4-2018",184.798,,
"ITF5","Basilicata","9","totale","Y_GE15","15 anni e più","2018-Q3","T3-2018",189.048,,
